,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
2019-09-04,0.0,0.0,47.5,101.42,111.57,102.4,104.39,93.92,97.27,99.97,92.33,1518.44,3869.24,2980.3,3876.88,7974.61,2767.07,3869.17,3179.48,19.73,22.3
2019-09-05,0.0,0.0,47.59,101.42,111.44,102.4,104.4,93.92,97.27,100.08,92.62,1515.78,3867.62,2961.4,3877.34,7718.87,2816.03,3867.52,3218.72,19.65,21.95
2019-09-06,0.0,0.0,47.68,101.42,110.63,102.4,104.42,93.92,97.27,100.16,92.85,1509.41,3866.65,2831.87,3877.2,7720.27,2886.95,3866.8,3231.83,17.7,20.33
2019-09-07,0.0,0.0,47.83,101.42,110.3,102.4,104.47,93.92,97.27,100.16,92.85,1502.39,3863.95,2794.82,3877.96,7672.68,2857.43,3866.58,3218.62,17.55,19.89
2019-09-08,0.4,0.0,48.08,101.42,110.17,102.4,104.47,93.92,97.27,100.16,92.85,1495.87,3862.76,2794.9,3879.22,7982.89,3017.48,3866.87,3419.53,17.5,19.76
2019-09-09,0.0,0.0,48.18,101.42,109.88,102.4,104.47,93.85,97.27,100.16,92.85,1484.5,3859.27,2792.12,3878.82,7982.17,3018.56,3864.35,3418.81,16.13,18.37
2019-09-10,0.0,0.0,48.18,101.42,109.36,102.4,104.47,93.89,97.27,100.16,92.85,1477.33,3860.53,2786.69,3877.7,7978.03,3024.25,3862.4,3415.39,16.9,20.0
2019-09-11,0.0,0.0,48.18,101.42,109.0,102.4,104.47,93.93,97.27,100.19,93.42,1468.3,3860.93,2818.37,3877.85,7973.78,2762.06,3716.53,3183.98,19.51,22.09
2019-09-12,0.0,0.0,48.41,101.42,108.87,102.4,104.47,94.18,97.27,100.19,93.42,1462.57,3861.32,2814.73,3880.01,7974.36,2994.12,3898.22,3412.37,20.58,22.77
2019-09-13,0.2,0.0,48.71,101.42,108.29,102.4,104.47,94.18,97.27,100.19,93.42,1458.04,3862.4,2792.77,3881.34,7975.12,2979.18,3898.84,3412.55,21.03,23.32
2019-09-14,0.0,0.0,49.93,101.42,108.16,102.4,104.47,94.18,97.27,100.19,93.42,1486.51,3860.21,2889.29,3880.94,7974.0,2960.57,3897.47,3411.04,19.98,22.2
2019-09-15,0.0,0.0,52.18,101.42,108.02,102.4,104.47,94.18,97.27,100.19,93.42,1536.66,3859.42,3043.84,3881.52,7975.58,2952.07,3897.18,3411.18,19.85,22.15
2019-09-16,0.0,0.0,52.63,101.42,108.0,102.4,104.47,94.18,97.27,100.19,93.42,1551.31,3859.56,3030.01,3882.96,7975.98,2938.14,3898.08,3412.66,20.05,22.18
2019-09-17,0.0,0.0,52.63,101.42,108.0,102.4,104.47,94.18,97.27,100.19,93.42,1545.08,3857.26,3035.16,3882.82,7971.8,2939.98,3895.88,3412.37,18.78,20.9
2019-09-18,1.0,2.8,52.63,101.42,108.0,102.4,104.47,94.18,97.27,100.19,93.42,1539.54,3853.73,3035.48,3881.95,7968.42,2960.57,3892.93,3410.21,19.36,21.38
2019-09-19,36.8,90.6,51.75,101.42,109.74,102.4,104.47,94.18,97.27,100.19,93.42,1515.24,3853.51,3029.94,3882.74,7968.78,2981.05,3892.82,3409.38,17.72,19.52
2019-09-20,0.2,0.0,51.75,101.84,112.23,101.96,104.46,93.91,97.27,99.84,92.95,1493.68,3848.47,3031.52,3880.91,7963.24,3016.69,3888.18,3405.64,17.65,19.7
2019-09-21,0.4,0.0,51.49,101.84,111.69,101.67,104.44,93.71,97.27,99.55,91.06,1477.69,3857.65,2923.09,3892.43,7830.9,2956.1,3727.12,3316.68,17.08,18.97
2019-09-22,35.2,21.6,51.49,102.04,111.27,101.52,104.44,93.71,97.27,99.6,91.06,1470.56,3884.11,2835.29,3909.56,7484.47,2728.04,3927.53,3110.94,16.26,18.07
2019-09-23,4.2,1.6,51.34,102.24,111.8,101.37,104.45,93.62,97.27,99.36,92.0,1286.71,3907.87,2785.5,3907.33,7992.9,2763.29,3616.16,3155.8,18.2,20.19
2019-09-24,0.2,0.0,50.94,101.9,114.78,101.33,104.44,93.71,97.27,99.74,92.95,1088.75,2773.66,1777.57,2775.67,5208.12,1871.46,2665.22,2142.94,16.0,19.93
2019-09-25,0.4,1.4,50.82,101.27,112.58,101.69,104.48,93.96,97.27,99.27,92.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.61,19.73
2019-09-26,0.0,0.2,50.94,101.53,112.18,102.05,104.52,94.21,96.92,99.27,93.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,19.8
2019-09-27,0.2,0.0,49.16,95.24,114.55,98.39,103.48,90.86,95.53,96.67,96.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95,20.42
2019-09-28,0.0,0.0,49.55,99.21,114.43,99.15,101.53,89.54,97.36,97.56,92.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.49,19.7
2019-09-29,0.4,0.0,49.55,99.21,114.29,99.61,103.01,89.54,97.36,99.41,93.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,19.24
2019-09-30,0.2,0.2,49.55,99.21,113.67,97.56,103.01,89.54,97.36,99.41,93.18,303.62,324.61,129.82,162.36,332.68,253.12,163.19,142.85,17.13,19.17
2019-10-01,0.2,0.0,49.55,99.21,113.73,99.61,103.01,89.54,97.36,97.78,93.18,425.81,1099.44,1003.57,1263.6,1664.46,856.08,1107.04,965.66,17.57,19.73
2019-10-02,6.8,14.2,49.55,99.21,113.59,108.66,103.01,89.54,97.36,98.6,93.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.96,17.58
2019-10-03,0.2,0.2,39.05,95.79,115.31,98.95,104.5,91.33,95.76,97.44,94.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,16.48
2019-10-04,0.0,0.0,37.18,94.73,114.51,98.69,103.09,91.06,95.25,96.67,96.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,15.3
2019-10-05,0.0,0.0,36.6,95.54,116.17,98.9,104.23,91.42,95.59,96.71,102.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.89,16.69
2019-10-06,0.2,0.0,39.72,93.58,113.58,98.49,103.76,91.0,95.6,95.84,96.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,17.34
2019-10-07,0.4,10.0,37.38,94.34,116.5,98.69,103.39,91.3,95.68,96.67,105.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,15.59
2019-10-08,0.0,0.0,46.72,98.18,115.91,99.91,104.14,92.57,96.57,99.53,95.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,16.69
2019-10-09,0.2,0.0,42.39,95.54,115.71,98.56,103.58,91.07,93.72,96.5,104.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.39,16.25
2019-10-10,0.0,0.0,36.69,96.53,117.44,98.87,102.7,91.07,95.73,97.44,104.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.86,16.13
2019-10-11,0.4,0.2,39.88,96.47,115.24,98.87,103.39,91.24,95.85,96.82,96.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,17.3
2019-10-12,0.6,0.2,33.78,95.54,116.06,98.95,103.01,91.24,94.74,96.28,103.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,16.43
2019-10-13,0.4,0.2,51.95,101.67,112.92,101.44,104.39,94.18,97.23,100.19,94.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,16.99
2019-10-14,0.4,0.0,51.95,101.67,112.63,102.0,104.4,94.18,97.41,100.19,94.25,613.44,1616.33,1291.28,1616.62,3316.03,1261.04,1616.29,1422.86,15.49,17.45
2019-10-15,28.4,15.6,51.95,101.67,110.45,101.56,104.39,94.18,97.4,101.11,94.25,1471.43,3883.5,3095.57,3885.59,7963.67,3033.4,3881.2,3413.52,14.87,16.55
2019-10-16,0.6,0.2,51.95,101.67,111.05,101.56,104.47,94.18,97.42,101.11,94.25,1469.7,3884.62,3083.0,3889.69,7960.82,3033.4,3874.1,3392.6,13.03,15.55
2019-10-17,0.2,0.0,51.95,101.67,110.46,102.41,104.44,94.18,97.37,101.09,94.25,1465.78,3883.43,2803.64,3888.76,7956.76,2775.2,3875.8,3393.04,12.52,15.18
2019-10-18,0.4,0.0,51.95,101.7,110.24,102.4,104.42,94.18,97.37,101.07,94.25,1461.92,3878.53,3038.62,3892.07,7950.64,3012.12,3861.58,3377.05,12.71,15.58
2019-10-19,0.4,0.2,53.71,101.73,110.46,102.4,104.73,94.11,97.37,101.07,94.39,1461.42,3877.96,2634.12,3888.25,7970.47,2750.22,3879.07,3425.26,13.2,15.43
2019-10-20,0.2,0.0,51.84,101.73,112.23,102.67,104.51,93.74,97.37,101.07,94.69,1458.86,3874.03,3019.82,3890.34,7961.26,3028.14,3869.86,3418.06,15.57,17.19
2019-10-21,0.0,0.0,51.86,101.63,110.8,102.83,104.51,93.74,97.37,100.75,94.69,1455.34,3870.68,3040.27,3889.4,7955.75,3035.56,3863.45,3414.89,16.99,18.69
2019-10-22,0.0,0.0,51.87,101.53,115.54,102.98,104.51,93.74,97.37,100.75,94.69,1303.45,3474.61,2784.56,3589.78,7961.08,3028.54,3857.22,3413.12,17.0,18.95
2019-10-23,0.0,0.0,51.86,101.53,111.05,102.98,104.51,93.74,97.37,100.66,94.58,1439.42,3874.93,3039.19,3931.13,7955.96,3035.16,3850.99,3413.38,16.34,18.72
2019-10-24,23.8,27.4,51.85,101.5,111.12,102.98,104.51,93.74,97.37,100.66,94.59,1442.05,3879.29,2792.45,3938.76,7961.36,2811.17,3606.34,3170.92,15.76,17.46
2019-10-25,0.2,0.2,51.87,101.53,111.46,102.67,104.51,93.74,97.37,100.66,94.59,1357.42,3877.7,2788.78,3938.65,7959.6,2773.76,3596.36,3161.27,15.35,17.96
2019-10-26,0.0,0.0,51.9,101.49,111.08,102.72,104.51,93.74,97.37,100.66,94.59,1438.96,3876.55,2796.12,3924.61,7960.03,2773.98,3839.83,3201.73,15.78,18.55
2019-10-27,0.2,0.0,51.9,101.45,111.01,102.46,104.52,93.76,97.36,100.66,94.59,1494.29,4030.27,3170.74,4076.1,8282.92,3150.54,3985.16,3550.5,14.13,16.62
2019-10-28,0.6,0.0,52.06,101.45,112.48,102.46,104.52,93.77,97.23,100.66,94.64,1435.36,3874.25,3028.79,3890.09,7954.02,2932.02,3813.59,3389.83,13.75,15.8
2019-10-29,0.6,0.2,52.06,101.45,113.88,102.46,104.52,93.77,97.23,100.39,94.64,1319.36,3068.6,2212.24,3080.66,6300.25,2207.59,3024.18,2520.0,13.03,14.88
2019-10-30,0.6,0.2,52.06,101.45,111.05,102.46,104.52,93.77,97.08,100.39,94.68,1448.35,3923.46,2866.18,3940.96,7621.13,2843.32,3671.64,3277.84,12.96,15.15
2019-10-31,13.8,0.6,52.06,101.45,112.23,102.46,104.52,93.77,97.08,100.24,94.64,1427.65,3872.12,2789.46,3890.48,7952.08,2777.26,3829.57,3199.54,14.02,16.15
2019-11-01,4.2,2.4,52.06,101.72,108.89,102.46,104.52,93.83,96.45,100.24,94.41,1255.54,3874.9,2715.16,3885.3,7958.92,2710.12,3508.16,3086.93,13.46,15.95
2019-11-02,10.8,38.6,52.36,101.72,111.38,102.46,104.52,93.83,96.45,100.24,94.41,1418.58,3876.41,2752.31,3886.02,7961.36,2772.29,3598.7,3162.6,13.97,15.6
2019-11-03,36.8,35.2,52.36,101.72,111.79,102.2,104.52,93.83,96.45,100.11,94.68,1416.24,3872.38,2734.99,3894.41,7955.21,2734.88,3554.5,3147.95,14.11,15.86
2019-11-04,0.2,2.6,52.39,101.72,111.15,102.2,104.52,93.93,96.89,100.02,93.9,1414.94,3880.66,3025.44,3886.52,7949.66,3030.8,3835.44,3388.57,12.83,14.8
2019-11-05,7.0,4.2,52.39,101.62,110.84,102.2,104.52,93.93,96.89,100.64,94.33,1412.17,3867.8,2699.21,3876.55,7931.3,2663.71,3427.56,3018.64,14.43,16.12
2019-11-06,5.4,3.0,52.39,101.62,111.82,102.2,104.54,93.93,96.89,100.64,94.26,1321.45,3709.33,2770.02,3858.66,7900.88,2704.36,3510.9,3127.0,9.94,11.99
2019-11-07,0.4,0.2,52.39,101.62,111.74,102.2,104.55,93.93,96.89,100.64,95.02,1399.43,3881.38,3011.15,3878.28,7946.71,3009.67,3825.76,3385.98,9.19,11.66
2019-11-08,27.6,53.6,52.45,101.62,110.64,102.27,104.65,93.93,97.36,100.64,95.02,1050.48,3882.13,2815.92,3880.48,7946.5,3024.04,3824.32,3389.8,9.77,11.4
2019-11-09,12.2,25.2,52.45,101.62,111.35,102.27,104.68,94.23,97.36,100.72,94.96,1198.58,3879.94,2670.41,3432.49,7479.76,3025.66,3823.02,3387.78,7.37,8.91
2019-11-10,12.2,8.2,52.45,101.62,111.23,102.27,104.68,94.23,97.36,100.72,94.96,1381.86,3879.5,3045.71,3879.25,7938.97,3030.98,3823.2,3385.98,8.7,10.89
2019-11-11,52.4,41.2,52.46,101.56,109.99,101.82,104.68,94.23,97.3,100.72,95.02,1191.02,3881.48,2786.4,3902.76,7939.51,3030.66,3828.53,3388.14,9.67,11.87
2019-11-12,10.6,10.0,52.51,101.56,110.23,101.82,104.62,94.23,97.18,100.59,95.08,1349.21,3876.66,2722.68,3864.1,7549.67,2706.41,3835.12,3358.62,10.33,12.52
2019-11-13,2.4,1.2,52.46,101.38,111.05,101.82,104.62,94.23,97.07,100.3,95.09,1381.79,3866.94,2756.41,3872.77,7495.78,2764.98,3818.27,3359.41,8.6,10.86
2019-11-14,9.0,14.6,52.46,101.39,111.91,101.92,104.62,94.21,96.97,100.3,95.09,1273.36,3852.47,2870.6,3856.39,7507.26,2777.22,3814.78,3145.25,9.22,11.23
2019-11-15,60.6,48.6,52.4,101.39,112.38,101.92,104.62,94.21,97.07,100.3,95.09,908.06,3055.14,2360.95,3049.74,6256.76,2392.24,3020.72,2657.92,11.76,13.21
2019-11-16,9.6,7.8,52.3,101.39,113.09,102.1,104.69,94.21,96.98,100.91,95.09,1387.51,3842.82,2973.92,3816.72,7842.53,2935.84,3802.18,3351.13,11.19,13.1
2019-11-17,21.4,14.8,52.19,101.53,114.78,102.1,104.69,94.05,96.98,101.02,94.53,1032.52,2896.74,2242.33,2909.3,5925.89,2250.0,2874.35,2515.21,9.74,11.63
2019-11-18,12.6,8.6,52.16,101.58,111.32,102.41,104.69,94.05,97.05,101.13,94.38,1380.02,3861.61,2976.37,3853.94,7899.41,3005.57,3805.78,3354.91,8.42,10.43
2019-11-19,19.8,24.6,52.19,101.62,111.06,102.41,104.6,94.21,97.17,100.78,94.53,1074.96,3868.67,2693.81,3857.44,7903.12,2802.28,3804.91,3128.9,9.46,11.4
2019-11-20,1.4,13.6,52.24,101.53,111.92,102.41,104.6,94.34,97.06,101.17,94.53,1038.13,3867.37,2977.09,3373.96,7303.86,3020.36,3799.58,3362.62,8.27,9.96
2019-11-21,0.6,11.2,51.93,101.53,110.22,102.41,104.6,94.34,97.06,101.17,94.58,1414.48,3864.64,2583.18,3861.04,7910.53,2674.94,3801.96,3360.49,7.2,9.23
2019-11-22,4.8,17.6,51.72,101.53,109.62,102.41,104.6,94.34,97.06,101.17,94.58,1418.33,3866.47,2391.34,3864.46,7910.24,2577.17,3808.15,2955.96,8.47,11.4
2019-11-23,34.2,21.2,51.72,101.53,108.13,102.41,104.6,94.34,97.11,101.18,94.58,1424.59,3861.54,2684.48,3862.04,7900.34,2700.58,3804.34,3099.17,10.99,13.13
2019-11-24,42.2,29.4,51.72,101.53,110.42,102.41,104.6,94.34,97.01,101.17,94.58,1439.71,3863.45,2345.4,3864.38,7901.03,2732.04,3806.21,3384.07,9.4,11.33
2019-11-25,0.4,1.0,51.21,101.53,111.05,102.41,104.6,94.34,97.0,101.17,94.26,1455.98,3862.94,2626.52,3865.79,7902.25,2670.44,3808.87,3063.56,9.89,11.57
2019-11-26,0.2,0.0,51.21,101.53,109.66,102.41,104.6,94.34,97.01,100.27,94.26,1458.04,3862.15,2499.77,3866.98,7902.83,2613.92,3808.91,3382.63,9.93,12.1
2019-11-27,8.6,28.2,51.21,101.48,109.33,101.69,104.6,94.2,97.01,99.74,94.26,1479.67,3932.32,2065.75,3884.04,7506.25,2904.34,3840.91,3396.74,11.1,13.25
2019-11-28,0.4,8.6,51.21,101.21,111.63,101.69,104.6,94.2,97.01,99.74,94.26,1481.58,3783.35,2685.38,3885.01,7949.38,2852.5,3895.67,3388.21,10.89,12.41
2019-11-29,0.8,1.2,51.49,101.21,108.9,101.69,104.6,94.13,97.06,99.74,94.26,1482.66,3899.81,2469.17,3885.19,7935.01,2568.49,3874.39,3403.69,10.35,11.43
2019-11-30,0.4,0.4,51.49,101.21,110.17,101.69,104.63,94.13,97.06,99.74,94.29,1488.2,3899.52,2188.01,3884.87,7826.51,2377.76,3543.16,2771.96,8.57,11.71
2019-12-01,0.4,0.0,51.49,101.21,109.35,101.69,104.66,94.13,97.06,99.58,93.8,1494.58,3886.88,2442.38,3887.89,7929.14,2560.75,3920.94,3409.27,9.45,10.84
2019-12-02,29.4,96.4,50.98,101.51,110.36,101.66,104.66,94.21,97.06,99.56,93.76,1349.5,3887.28,2073.82,3481.74,7520.72,3009.02,3922.74,3421.15,11.45,13.08
2019-12-03,0.4,0.2,50.98,101.51,112.13,101.66,104.66,94.21,96.97,99.56,93.8,1502.64,3892.25,1983.35,3888.22,7933.14,2348.93,3690.94,2779.6,9.93,12.38
2019-12-04,0.0,0.0,50.98,101.51,109.09,101.66,104.66,94.21,96.86,99.56,93.8,1515.78,3888.18,1645.96,3887.24,7615.19,2723.47,3935.74,3171.1,6.11,9.03
2019-12-05,0.0,0.0,50.98,101.51,108.6,101.66,104.66,94.21,96.86,99.56,93.8,1526.94,3885.05,2300.22,3888.36,7920.65,2536.56,3938.58,2929.79,7.77,10.6
2019-12-06,0.4,0.6,50.76,101.47,112.07,101.69,104.66,94.2,96.87,99.56,93.42,1508.4,3831.8,2412.97,3816.07,7763.22,2590.13,3879.14,2952.11,9.52,10.67
2019-12-07,0.4,4.6,50.43,101.47,108.49,101.77,104.66,94.09,96.87,99.56,93.42,1543.86,3884.76,2357.6,3886.52,7926.62,2473.96,3962.74,2896.6,9.86,10.58
2019-12-08,0.2,3.6,50.29,101.47,108.62,101.77,104.66,94.09,96.87,99.86,93.29,1549.73,3880.66,2508.55,3884.44,7909.02,2629.3,3955.97,3040.6,9.42,10.99
2019-12-09,7.0,5.4,50.22,101.47,108.41,101.77,104.66,94.09,96.94,99.36,93.42,1559.92,3884.8,2328.37,3886.34,7909.49,2468.56,3961.12,2866.43,8.44,9.91
2019-12-10,0.0,0.0,50.22,101.47,108.6,101.77,104.66,94.09,97.17,99.35,93.42,1566.54,3884.94,2425.68,3886.67,7908.98,2568.92,3957.3,2974.28,6.49,9.36
2019-12-11,0.2,0.0,50.22,101.47,107.04,101.77,104.67,94.09,97.13,99.36,93.29,1573.78,3880.69,2400.37,3887.17,7292.34,2527.49,3959.35,3005.39,4.32,7.77
2019-12-12,2.0,2.2,52.66,101.32,108.67,102.05,104.67,94.08,97.17,99.86,93.16,1651.57,3885.48,2453.76,3901.97,7920.86,2607.73,3953.3,3016.4,4.37,6.13
2019-12-13,19.8,42.0,53.15,101.32,109.09,102.05,104.67,94.08,97.17,99.36,93.16,1269.43,3879.72,2047.93,3891.96,7909.34,2151.65,3935.74,3436.09,5.57,7.17
2019-12-14,0.0,0.0,53.19,101.32,110.8,102.05,104.57,94.08,97.13,99.35,93.16,1334.41,2989.73,2386.4,3884.65,7904.05,3003.44,3919.54,3438.5,6.96,10.32
2019-12-15,0.2,0.0,53.15,101.65,111.11,102.05,104.57,94.08,97.03,99.2,93.16,1696.61,3881.56,2601.72,3884.04,7891.34,2619.5,3921.3,3445.78,9.58,11.18
2019-12-16,0.0,0.0,53.19,101.65,108.7,102.05,104.57,94.08,96.94,99.2,93.16,1542.1,3887.21,1981.01,3887.03,7894.26,2151.61,3931.56,3448.15,11.52,12.61
2019-12-17,0.0,0.0,53.19,101.65,108.7,102.05,104.57,94.08,96.94,99.2,93.16,1490.04,3891.71,1459.33,3888.47,7892.89,2455.09,3935.99,3452.04,11.88,13.04
2019-12-18,0.0,0.0,53.04,101.65,108.7,102.05,104.57,94.08,96.94,99.2,93.16,1724.72,3890.92,1581.01,3889.3,7891.67,2388.92,3935.34,3451.72,11.76,13.74
2019-12-19,13.0,9.8,52.97,101.65,109.08,102.05,104.57,94.08,96.99,99.19,92.34,1529.14,3891.31,1727.64,3889.19,7888.61,2352.17,3935.66,3454.13,8.74,11.24
2019-12-20,3.6,9.2,51.68,101.65,108.4,102.05,104.57,94.08,96.99,99.15,92.34,1433.41,3888.65,1810.33,3888.32,7883.03,2423.02,3934.62,3456.04,9.1,10.8
2019-12-21,34.8,53.0,51.16,101.18,110.07,102.02,104.57,94.02,96.99,99.15,92.26,1130.98,3013.67,1721.81,3892.61,7891.31,2734.34,3948.37,3451.9,11.15,12.15
2019-12-22,17.4,19.8,51.16,101.13,114.4,101.59,104.57,93.92,96.99,99.15,92.34,920.48,3297.1,1463.44,3892.64,7899.73,3009.64,3981.6,3466.91,9.77,12.01
2019-12-23,2.4,6.2,51.06,101.13,107.97,101.59,104.73,93.92,96.75,99.64,92.34,1704.6,3890.45,1950.8,3890.59,7587.58,2154.06,3999.85,2884.54,7.46,11.1
2019-12-24,0.0,0.0,51.0,101.13,108.54,101.59,104.73,93.92,96.75,99.64,92.34,1821.42,3884.08,2323.62,3892.14,7529.65,2398.86,3999.85,3106.44,5.9,10.86
2019-12-25,0.2,0.0,51.0,101.13,111.05,101.59,104.73,93.92,96.75,99.64,92.26,1951.24,3873.82,3044.59,3891.56,7886.63,2978.32,3992.11,3464.71,7.94,10.5
2019-12-26,0.0,0.0,51.0,101.13,108.0,101.59,104.73,93.92,96.75,99.5,91.98,1967.9,3873.53,1869.26,3887.78,7882.16,2379.49,3998.52,3467.74,7.16,8.6
2019-12-27,0.4,0.0,49.89,101.13,108.63,101.77,104.66,93.93,96.75,98.61,91.83,1883.34,3575.2,1703.23,3913.6,7890.66,2298.28,3986.68,3472.06,6.11,7.66
2019-12-28,0.2,0.0,45.49,101.13,112.71,102.54,104.66,93.93,96.57,98.61,91.79,1796.11,2998.55,2429.82,3598.7,7889.9,3010.0,3960.79,3473.28,3.97,6.76
2019-12-29,0.2,0.0,45.25,101.19,113.73,102.54,104.66,94.1,96.16,98.61,91.29,2105.86,3397.14,1920.71,3435.88,6902.96,2245.79,3473.03,2952.29,1.9,4.62
2019-12-30,0.8,0.0,45.02,101.19,112.25,102.54,104.66,94.1,96.12,98.61,91.26,2480.65,3883.14,1743.48,3926.77,7886.95,2762.53,3968.1,3265.42,1.87,4.87
2019-12-31,0.4,0.0,44.8,101.19,111.05,102.54,104.66,94.1,96.16,98.61,91.23,2586.28,3890.99,1636.38,3928.93,7271.53,2593.69,3973.32,3482.03,9.7,10.48
2020-01-01,0.0,0.0,38.68,101.19,110.24,102.54,104.63,94.1,94.3,98.61,91.02,2734.78,3885.3,1817.75,3929.98,7873.99,2530.73,3973.0,3277.66,6.07,6.42
2020-01-02,0.2,0.0,37.92,101.15,111.52,102.54,104.36,94.05,94.7,98.38,90.93,2851.27,3884.76,2037.82,3930.08,7527.64,2212.88,3976.67,3232.3,5.96,6.8
2020-01-03,0.2,0.0,37.16,101.11,111.61,102.54,104.47,93.99,95.1,98.15,90.83,2925.5,3882.6,2116.84,3905.06,6655.68,2302.06,3982.9,3478.64,5.35,6.87
2020-01-04,0.0,0.0,36.48,101.11,111.52,101.76,104.22,93.79,95.1,98.15,90.61,2980.66,3888.72,1797.08,3889.08,6916.68,2534.94,3996.97,3210.37,6.58,8.69
2020-01-05,0.0,0.0,35.99,101.11,111.05,101.76,104.39,93.79,95.1,98.15,89.97,3018.24,3897.61,934.52,3891.17,7479.22,2549.95,3968.21,2938.14,6.87,8.28
2020-01-06,0.0,0.0,35.99,101.0,111.5,101.76,104.29,93.79,95.09,98.15,89.94,3044.12,3900.85,1502.78,3892.5,7634.88,2280.78,3965.15,2714.04,3.2,6.54
2020-01-07,0.0,0.0,35.99,100.85,111.5,101.76,104.47,93.79,95.09,98.15,89.94,3050.32,3891.28,1818.43,3888.5,7882.52,2026.01,3956.9,2977.09,3.45,4.99
2020-01-08,0.0,0.0,35.49,100.82,111.26,101.76,104.7,93.79,95.09,98.15,89.94,3066.34,3891.28,1630.12,3892.1,7424.89,2599.09,3960.54,2924.39,5.29,7.37
2020-01-09,0.0,0.0,35.49,100.61,112.14,101.76,104.77,93.79,95.92,98.15,90.69,3075.59,3886.24,1941.08,3893.36,7476.88,2168.14,3960.32,3013.6,4.34,5.87
2020-01-10,0.0,0.0,35.49,100.61,111.14,101.76,104.77,93.79,96.54,98.15,90.75,3082.82,3883.32,1980.65,3894.7,7527.82,2126.52,3958.45,2542.0,5.72,7.39
2020-01-11,0.0,0.0,34.98,100.61,111.48,101.76,104.77,93.79,96.55,98.15,90.84,3090.78,3884.4,965.84,3893.76,7882.42,2043.58,3962.74,2869.09,5.38,7.59
2020-01-12,0.0,0.0,34.98,100.61,112.2,101.76,104.77,93.79,96.55,98.15,90.84,3099.64,3878.17,1914.16,3892.25,7880.54,2098.48,3958.42,2543.76,5.17,8.19
2020-01-13,0.0,0.0,34.98,100.61,111.82,101.76,104.77,93.79,96.54,98.15,90.84,3478.93,3875.44,1381.43,3893.26,7881.59,2135.84,3960.83,2616.12,4.85,6.56
2020-01-14,0.0,0.0,37.53,100.61,108.89,101.76,104.77,93.79,96.34,98.15,90.84,3980.16,3868.74,1242.22,3892.46,7879.9,1814.22,3960.94,2394.36,5.12,6.75
2020-01-15,0.0,0.0,38.55,100.61,111.61,101.76,104.77,93.79,96.34,98.15,90.98,3857.83,3867.52,1291.68,3897.32,7889.44,1409.83,3967.88,2579.51,4.64,6.42
2020-01-16,0.0,0.0,38.55,100.61,111.9,101.76,104.72,93.79,96.33,98.15,90.98,3815.64,3857.26,1250.17,3893.72,7622.68,1287.14,3964.46,2687.98,4.71,6.81
2020-01-17,0.0,0.0,38.56,100.61,112.76,101.76,104.65,93.79,96.33,98.15,90.98,3798.83,3851.42,1150.27,3894.59,7470.65,1851.66,3964.68,3155.54,4.93,7.23
2020-01-18,7.0,11.2,38.56,100.61,113.63,101.76,104.62,93.79,96.33,98.0,90.98,3830.26,3848.04,1430.35,3895.09,7052.22,1969.78,3661.2,2893.72,5.32,6.85
2020-01-19,0.2,0.0,38.56,100.61,113.52,101.76,104.62,93.79,96.36,98.0,90.91,3815.78,3846.17,1608.77,3895.31,7411.39,1787.11,3946.21,2682.97,5.35,7.62
2020-01-20,0.0,0.0,38.56,100.61,113.27,101.76,104.62,93.79,96.34,98.0,90.85,3779.32,3848.04,1138.28,3897.29,7872.55,1499.18,3951.68,2286.47,5.28,7.81
