,Rainfall_Terni,Flow_Rate_Lupa
2016-04-23,1.651,100.27
2016-04-24,1.651,100.28
2016-04-25,1.651,100.29
2016-04-26,1.651,100.3
2016-04-27,1.651,100.31
2016-04-28,1.651,100.32
2016-04-29,1.651,100.33
2016-04-30,1.651,100.34
2016-05-01,2.271,100.35
2016-05-02,2.271,100.36
2016-05-03,2.271,100.37
2016-05-04,2.271,100.38
2016-05-05,2.271,100.39
2016-05-06,2.271,100.4
2016-05-07,2.271,100.41
2016-05-08,2.271,100.42
2016-05-09,2.271,100.43
2016-05-10,2.271,100.44
2016-05-11,2.271,100.44
2016-05-12,2.271,100.48
2016-05-13,2.271,100.45
2016-05-14,2.271,100.46
2016-05-15,2.271,100.47
2016-05-16,2.271,100.48
2016-05-17,2.271,100.49
2016-05-18,2.271,100.5
2016-05-19,2.271,100.51
2016-05-20,2.271,100.52
2016-05-21,2.271,100.53
2016-05-22,2.271,100.54
2016-05-23,2.271,100.57
2016-05-24,2.271,100.58
2016-05-25,2.271,100.59
2016-05-26,2.271,100.6
2016-05-27,2.271,100.61
2016-05-28,2.271,100.62
2016-05-29,2.271,100.63
2016-05-30,2.271,100.64
2016-05-31,2.271,100.65
2016-06-01,2.927,100.66
2016-06-02,2.927,100.67
2016-06-03,2.927,100.68
2016-06-04,2.927,100.69
2016-06-05,2.927,100.7
2016-06-06,2.927,100.71
2016-06-07,2.927,100.72
2016-06-08,2.927,100.73
2016-06-09,2.927,100.74
2016-06-10,2.927,100.75
2016-06-11,2.927,100.76
2016-06-12,2.927,100.77
2016-06-13,2.927,100.78
2016-06-14,2.927,100.79
2016-06-15,2.927,100.8
2016-06-16,2.927,100.81
2016-06-17,2.927,100.82
2016-06-18,2.927,100.83
2016-06-19,2.927,100.84
2016-06-20,2.927,100.85
2016-06-21,2.927,100.86
2016-06-22,2.927,100.87
2016-06-23,2.927,100.88
2016-06-24,2.927,100.89
2016-06-25,2.927,100.9
2016-06-26,2.927,100.91
2016-06-27,2.927,100.92
2016-06-28,2.927,100.93
2016-06-29,2.927,100.94
2016-06-30,2.927,100.95
2016-07-01,1.244,100.96
2016-07-02,1.244,100.96
2016-07-03,1.244,101.11
2016-07-04,1.244,100.97
2016-07-05,1.244,100.98
2016-07-06,1.244,100.99
2016-07-07,1.244,101.0
2016-07-08,1.244,101.01
2016-07-09,1.244,101.02
2016-07-10,1.244,101.03
2016-07-11,1.244,101.04
2016-07-12,1.244,101.07
2016-07-13,1.244,101.08
2016-07-14,1.244,101.09
2016-07-15,1.244,101.1
2016-07-16,1.244,101.11
2016-07-17,1.244,101.12
2016-07-18,1.244,101.13
2016-07-19,1.244,101.14
2016-07-20,1.244,101.15
2016-07-21,1.244,101.16
2016-07-22,1.244,101.17
2016-07-23,1.244,101.18
2016-07-24,1.244,101.19
2016-07-25,1.244,101.2
2016-07-26,1.244,101.21
2016-07-27,1.244,101.22
2016-07-28,1.244,101.23
2016-07-29,1.244,101.24
2016-07-30,1.244,101.25
2016-07-31,1.244,101.26
2016-08-01,1.167,101.27
2016-08-02,1.167,101.28
2016-08-03,1.167,101.29
2016-08-04,1.167,101.3
2016-08-05,1.167,101.31
2016-08-06,1.167,101.32
2016-08-07,1.167,101.33
2016-08-08,1.167,101.34
2016-08-09,1.167,101.35
2016-08-10,1.167,101.36
2016-08-11,1.167,101.37
2016-08-12,1.167,101.38
2016-08-13,1.167,101.39
2016-08-14,1.167,101.4
2016-08-15,1.167,101.41
2016-08-16,1.167,101.42
2016-08-17,1.167,101.43
2016-08-18,1.167,101.44
2016-08-19,1.167,101.45
2016-08-20,1.167,101.46
2016-08-21,1.167,101.47
2016-08-22,1.167,101.48
2016-08-23,1.167,101.27
2016-08-24,1.167,101.53
2016-08-25,1.167,101.49
2016-08-26,1.167,101.5
2016-08-27,1.167,101.51
2016-08-28,1.167,101.52
2016-08-29,1.167,101.53
2016-08-30,1.167,101.54
2016-08-31,1.167,101.57
2016-09-01,3.5810000000000004,101.58
2016-09-02,3.5810000000000004,101.59
2016-09-03,3.5810000000000004,101.6
2016-09-04,3.5810000000000004,101.61
2016-09-05,3.5810000000000004,101.62
2016-09-06,3.5810000000000004,101.63
2016-09-07,3.5810000000000004,101.64
2016-09-08,3.5810000000000004,101.65
2016-09-09,3.5810000000000004,101.66
2016-09-10,3.5810000000000004,101.67
2016-09-11,3.5810000000000004,101.68
2016-09-12,3.5810000000000004,101.69
2016-09-13,3.5810000000000004,101.7
2016-09-14,3.5810000000000004,101.71
2016-09-15,3.5810000000000004,101.72
2016-09-16,3.5810000000000004,101.73
2016-09-17,3.5810000000000004,101.74
2016-09-18,3.5810000000000004,101.75
2016-09-19,3.5810000000000004,101.76
2016-09-20,3.5810000000000004,101.77
2016-09-21,3.5810000000000004,101.78
2016-09-22,3.5810000000000004,101.79
2016-09-23,3.5810000000000004,101.8
2016-09-24,3.5810000000000004,101.81
2016-09-25,3.5810000000000004,101.82
2016-09-26,3.5810000000000004,101.83
2016-09-27,3.5810000000000004,101.84
2016-09-28,3.5810000000000004,101.85
2016-09-29,3.5810000000000004,101.86
2016-09-30,3.5810000000000004,101.87
2016-10-01,4.03,101.88
2016-10-02,4.03,101.89
2016-10-03,4.03,101.9
2016-10-04,4.03,101.91
2016-10-05,4.03,101.92
2016-10-06,4.03,101.93
2016-10-07,4.03,101.94
2016-10-08,4.03,101.95
2016-10-09,4.03,101.96
2016-10-10,4.03,101.97
2016-10-11,4.03,101.98
2016-10-12,4.03,101.99
2016-10-13,4.03,102.0
2016-10-14,4.03,102.07
2016-10-15,4.03,102.04
2016-10-16,4.03,102.01
2016-10-17,4.03,102.02
2016-10-18,4.03,102.03
2016-10-19,4.03,102.04
2016-10-20,4.03,102.07
2016-10-21,4.03,102.08
2016-10-22,4.03,102.09
2016-10-23,4.03,102.1
2016-10-24,4.03,102.11
2016-10-25,4.03,102.12
2016-10-26,4.03,102.13
2016-10-27,4.03,102.14
2016-10-28,4.03,102.15
2016-10-29,4.03,102.16
2016-10-30,4.03,102.17
2016-10-31,4.03,102.18
2016-11-01,2.9130000000000003,102.19
2016-11-02,2.9130000000000003,102.2
2016-11-03,2.9130000000000003,102.21
2016-11-04,2.9130000000000003,102.22
2016-11-05,2.9130000000000003,102.23
2016-11-06,2.9130000000000003,102.24
2016-11-07,2.9130000000000003,102.25
2016-11-08,2.9130000000000003,102.26
2016-11-09,2.9130000000000003,102.27
2016-11-10,2.9130000000000003,102.28
2016-11-11,2.9130000000000003,102.29
2016-11-12,2.9130000000000003,102.3
2016-11-13,2.9130000000000003,102.31
2016-11-14,2.9130000000000003,102.32
2016-11-15,2.9130000000000003,102.33
2016-11-16,2.9130000000000003,102.34
2016-11-17,2.9130000000000003,102.35
2016-11-18,2.9130000000000003,102.36
2016-11-19,2.9130000000000003,102.37
2016-11-20,2.9130000000000003,102.38
2016-11-21,2.9130000000000003,102.39
2016-11-22,2.9130000000000003,102.4
2016-11-23,2.9130000000000003,102.41
2016-11-24,2.9130000000000003,102.42
2016-11-25,2.9130000000000003,102.43
2016-11-26,2.9130000000000003,102.44
2016-11-27,2.9130000000000003,102.45
2016-11-28,2.9130000000000003,102.46
2016-11-29,2.9130000000000003,102.47
2016-11-30,2.9130000000000003,102.48
2016-12-01,0.5660000000000001,102.49
2016-12-02,0.5660000000000001,102.5
2016-12-03,0.5660000000000001,102.51
2016-12-04,0.5660000000000001,102.52
2016-12-05,0.5660000000000001,102.68
2016-12-06,0.5660000000000001,102.66
2016-12-07,0.5660000000000001,102.53
2016-12-08,0.5660000000000001,102.54
2016-12-09,0.5660000000000001,102.57
2016-12-10,0.5660000000000001,102.58
2016-12-11,0.5660000000000001,102.59
2016-12-12,0.5660000000000001,102.6
2016-12-13,0.5660000000000001,102.61
2016-12-14,0.5660000000000001,102.62
2016-12-15,0.5660000000000001,102.63
2016-12-16,0.5660000000000001,102.64
2016-12-17,0.5660000000000001,102.65
2016-12-18,0.5660000000000001,102.66
2016-12-19,0.5660000000000001,102.67
2016-12-20,0.5660000000000001,102.68
2016-12-21,0.5660000000000001,102.69
2016-12-22,0.5660000000000001,102.7
2016-12-23,0.5660000000000001,102.71
2016-12-24,0.5660000000000001,102.72
2016-12-25,0.5660000000000001,102.73
2016-12-26,0.5660000000000001,102.74
2016-12-27,0.5660000000000001,102.75
2016-12-28,0.5660000000000001,102.76
2016-12-29,0.5660000000000001,102.77
2016-12-30,0.5660000000000001,102.78
2016-12-31,0.5660000000000001,102.79
2017-01-01,1.402,102.8
2017-01-02,1.402,102.81
2017-01-03,1.402,102.82
2017-01-04,1.402,102.83
2017-01-05,1.402,102.84
2017-01-06,1.402,102.85
2017-01-07,1.402,102.86
2017-01-08,1.402,102.87
2017-01-09,1.402,102.88
2017-01-10,1.402,102.89
2017-01-11,1.402,102.9
2017-01-12,1.402,102.91
2017-01-13,1.402,102.92
2017-01-14,1.402,102.93
2017-01-15,1.402,102.94
2017-01-16,1.402,102.95
2017-01-17,1.402,102.96
2017-01-18,1.402,102.97
2017-01-19,1.402,102.98
2017-01-20,1.402,102.99
2017-01-21,1.402,103.0
2017-01-22,1.402,103.01
2017-01-23,1.402,103.02
2017-01-24,1.402,103.03
2017-01-25,1.402,103.04
2017-01-26,1.402,102.98
2017-01-27,1.402,102.96
2017-01-28,1.402,103.07
2017-01-29,1.402,103.08
2017-01-30,1.402,103.09
2017-01-31,1.402,103.1
2017-02-01,1.733,103.11
2017-02-02,1.733,103.12
2017-02-03,1.733,103.13
2017-02-04,1.733,103.14
2017-02-05,1.733,103.15
2017-02-06,1.733,103.16
2017-02-07,1.733,103.17
2017-02-08,1.733,103.18
2017-02-09,1.733,103.19
2017-02-10,1.733,103.2
2017-02-11,1.733,103.21
2017-02-12,1.733,103.22
2017-02-13,1.733,103.23
2017-02-14,1.733,103.24
2017-02-15,1.733,103.25
2017-02-16,1.733,103.26
2017-02-17,1.733,103.27
2017-02-18,1.733,103.28
2017-02-19,1.733,103.29
2017-02-20,1.733,103.3
2017-02-21,1.733,103.31
2017-02-22,1.733,103.32
2017-02-23,1.733,103.33
2017-02-24,1.733,103.34
2017-02-25,1.733,103.35
2017-02-26,1.733,103.36
2017-02-27,1.733,103.37
2017-02-28,1.733,103.38
2017-03-01,1.429,103.39
2017-03-02,1.429,103.4
2017-03-03,1.429,103.41
2017-03-04,1.429,103.42
2017-03-05,1.429,103.43
2017-03-06,1.429,103.44
2017-03-07,1.429,103.45
2017-03-08,1.429,103.46
2017-03-09,1.429,103.47
2017-03-10,1.429,103.48
2017-03-11,1.429,103.49
2017-03-12,1.429,103.5
2017-03-13,1.429,103.51
2017-03-14,1.429,103.52
2017-03-15,1.429,103.53
2017-03-16,1.429,103.54
2017-03-17,1.429,103.55
2017-03-18,1.429,103.56
2017-03-19,1.429,103.57
2017-03-20,1.429,103.58
2017-03-21,1.429,103.59
2017-03-22,1.429,103.6
2017-03-23,1.429,103.61
2017-03-24,1.429,103.62
2017-03-25,1.429,103.63
2017-03-26,1.429,103.64
2017-03-27,1.429,103.65
2017-03-28,1.429,103.66
2017-03-29,1.429,103.67
2017-03-30,1.429,103.68
2017-03-31,1.429,103.69
2017-04-01,1.6680000000000001,103.7
2017-04-02,1.6680000000000001,103.71
2017-04-03,1.6680000000000001,103.72
2017-04-04,1.6680000000000001,103.73
2017-04-05,1.6680000000000001,103.74
2017-04-06,1.6680000000000001,103.75
2017-04-07,1.6680000000000001,103.76
2017-04-08,1.6680000000000001,103.77
2017-04-09,1.6680000000000001,103.78
2017-04-10,1.6680000000000001,103.79
2017-04-11,1.6680000000000001,103.8
2017-04-12,1.6680000000000001,103.81
2017-04-13,1.6680000000000001,103.82
2017-04-14,1.6680000000000001,103.83
2017-04-15,1.6680000000000001,103.84
2017-04-16,1.6680000000000001,103.85
2017-04-17,1.6680000000000001,103.86
2017-04-18,1.6680000000000001,103.87
2017-04-19,1.6680000000000001,103.88
2017-04-20,1.6680000000000001,103.89
2017-04-21,1.6680000000000001,103.9
2017-04-22,1.6680000000000001,103.91
2017-04-23,1.6680000000000001,103.92
2017-04-24,1.6680000000000001,103.93
2017-04-25,1.6680000000000001,103.94
2017-04-26,1.6680000000000001,103.95
2017-04-27,1.6680000000000001,103.96
2017-04-28,1.6680000000000001,103.97
2017-04-29,1.6680000000000001,103.98
2017-04-30,1.6680000000000001,103.99
2017-05-01,1.3769999999999998,104.0
2017-05-02,1.3769999999999998,104.01
2017-05-03,1.3769999999999998,104.02
2017-05-04,1.3769999999999998,104.03
2017-05-05,1.3769999999999998,104.04
2017-05-06,1.3769999999999998,104.05
2017-05-07,1.3769999999999998,104.06
2017-05-08,1.3769999999999998,104.16
2017-05-09,1.3769999999999998,104.19
2017-05-10,1.3769999999999998,104.09
2017-05-11,1.3769999999999998,104.1
2017-05-12,1.3769999999999998,104.11
2017-05-13,1.3769999999999998,104.12
2017-05-14,1.3769999999999998,104.13
2017-05-15,1.3769999999999998,104.14
2017-05-16,1.3769999999999998,104.15
2017-05-17,1.3769999999999998,104.16
2017-05-18,1.3769999999999998,104.17
2017-05-19,1.3769999999999998,104.18
2017-05-20,1.3769999999999998,104.19
2017-05-21,1.3769999999999998,104.2
2017-05-22,1.3769999999999998,104.21
2017-05-23,1.3769999999999998,104.22
2017-05-24,1.3769999999999998,104.23
2017-05-25,1.3769999999999998,104.24
2017-05-26,1.3769999999999998,104.25
2017-05-27,1.3769999999999998,104.26
2017-05-28,1.3769999999999998,104.27
2017-05-29,1.3769999999999998,104.28
2017-05-30,1.3769999999999998,104.29
2017-05-31,1.3769999999999998,104.3
2017-06-01,0.867,104.31
2017-06-02,0.867,104.32
2017-06-03,0.867,104.33
2017-06-04,0.867,104.34
2017-06-05,0.867,104.35
2017-06-06,0.867,104.36
2017-06-07,0.867,104.37
2017-06-08,0.867,104.38
2017-06-09,0.867,104.39
2017-06-10,0.867,104.4
2017-06-11,0.867,104.41
2017-06-12,0.867,104.42
2017-06-13,0.867,104.43
2017-06-14,0.867,104.44
2017-06-15,0.867,104.45
2017-06-16,0.867,104.46
2017-06-17,0.867,104.47
2017-06-18,0.867,104.48
2017-06-19,0.867,104.49
2017-06-20,0.867,104.5
2017-06-21,0.867,104.51
2017-06-22,0.867,104.52
2017-06-23,0.867,104.53
2017-06-24,0.867,104.54
2017-06-25,0.867,104.55
2017-06-26,0.867,104.56
2017-06-27,0.867,104.59
2017-06-28,0.867,104.6
2017-06-29,0.867,104.53
2017-06-30,0.867,104.53
2017-07-01,0.721,104.61
2017-07-02,0.721,104.62
2017-07-03,0.721,104.63
2017-07-04,0.721,104.64
2017-07-05,0.721,104.65
2017-07-06,0.721,104.66
2017-07-07,0.721,104.67
2017-07-08,0.721,104.68
2017-07-09,0.721,104.69
2017-07-10,0.721,104.7
2017-07-11,0.721,104.71
2017-07-12,0.721,104.72
2017-07-13,0.721,104.73
2017-07-14,0.721,104.74
2017-07-15,0.721,104.75
2017-07-16,0.721,104.76
2017-07-17,0.721,104.77
2017-07-18,0.721,104.78
2017-07-19,0.721,104.79
2017-07-20,0.721,104.8
2017-07-21,0.721,104.81
2017-07-22,0.721,104.82
2017-07-23,0.721,104.83
2017-07-24,0.721,104.84
2017-07-25,0.721,104.85
2017-07-26,0.721,104.86
2017-07-27,0.721,104.87
2017-07-28,0.721,104.88
2017-07-29,0.721,104.89
2017-07-30,0.721,104.9
2017-07-31,0.721,104.91
2017-08-01,0.38799999999999996,104.92
2017-08-02,0.38799999999999996,104.93
2017-08-03,0.38799999999999996,104.94
2017-08-04,0.38799999999999996,104.95
2017-08-05,0.38799999999999996,104.96
2017-08-06,0.38799999999999996,104.97
2017-08-07,0.38799999999999996,104.98
2017-08-08,0.38799999999999996,104.99
2017-08-09,0.38799999999999996,105.0
2017-08-10,0.38799999999999996,105.01
2017-08-11,0.38799999999999996,105.02
2017-08-12,0.38799999999999996,105.03
2017-08-13,0.38799999999999996,105.04
2017-08-14,0.38799999999999996,105.05
2017-08-15,0.38799999999999996,105.06
2017-08-16,0.38799999999999996,105.09
2017-08-17,0.38799999999999996,105.1
2017-08-18,0.38799999999999996,105.11
2017-08-19,0.38799999999999996,105.12
2017-08-20,0.38799999999999996,104.96
2017-08-21,0.38799999999999996,104.93
2017-08-22,0.38799999999999996,105.13
2017-08-23,0.38799999999999996,105.14
2017-08-24,0.38799999999999996,105.15
2017-08-25,0.38799999999999996,105.16
2017-08-26,0.38799999999999996,105.17
2017-08-27,0.38799999999999996,105.18
2017-08-28,0.38799999999999996,105.19
2017-08-29,0.38799999999999996,105.2
2017-08-30,0.38799999999999996,105.21
2017-08-31,0.38799999999999996,105.22
2017-09-01,3.858,105.23
2017-09-02,3.858,105.24
2017-09-03,3.858,105.25
2017-09-04,3.858,105.26
2017-09-05,3.858,105.27
2017-09-06,3.858,105.28
2017-09-07,3.858,105.29
2017-09-08,3.858,105.3
2017-09-09,3.858,105.31
2017-09-10,3.858,105.32
2017-09-11,3.858,105.33
2017-09-12,3.858,105.34
2017-09-13,3.858,105.35
2017-09-14,3.858,105.36
2017-09-15,3.858,105.37
2017-09-16,3.858,105.38
2017-09-17,3.858,105.39
2017-09-18,3.858,105.4
2017-09-19,3.858,105.41
2017-09-20,3.858,105.42
2017-09-21,3.858,105.43
2017-09-22,3.858,105.44
2017-09-23,3.858,105.45
2017-09-24,3.858,105.46
2017-09-25,3.858,105.47
2017-09-26,3.858,105.48
2017-09-27,3.858,105.49
2017-09-28,3.858,105.5
2017-09-29,3.858,105.51
2017-09-30,3.858,105.52
2017-10-01,0.691,105.53
2017-10-02,0.691,105.54
2017-10-03,0.691,105.55
2017-10-04,0.691,105.56
2017-10-05,0.691,105.59
2017-10-06,0.691,105.6
2017-10-07,0.691,105.61
2017-10-08,0.691,105.62
2017-10-09,0.691,105.63
2017-10-10,0.691,105.64
2017-10-11,0.691,105.8
2017-10-12,0.691,105.8
2017-10-13,0.691,105.65
2017-10-14,0.691,105.66
2017-10-15,0.691,105.67
2017-10-16,0.691,105.68
2017-10-17,0.691,105.69
2017-10-18,0.691,105.7
2017-10-19,0.691,105.71
2017-10-20,0.691,105.72
2017-10-21,0.691,105.73
2017-10-22,0.691,105.74
2017-10-23,0.691,105.75
2017-10-24,0.691,105.76
2017-10-25,0.691,105.77
2017-10-26,0.691,105.78
2017-10-27,0.691,105.79
2017-10-28,0.691,105.8
2017-10-29,0.691,105.81
2017-10-30,0.691,105.82
2017-10-31,0.691,105.83
2017-11-01,3.571,105.84
2017-11-02,3.571,105.85
2017-11-03,3.571,105.86
2017-11-04,3.571,105.87
2017-11-05,3.571,105.88
2017-11-06,3.571,105.89
2017-11-07,3.571,105.9
2017-11-08,3.571,105.91
2017-11-09,3.571,105.92
2017-11-10,3.571,105.93
2017-11-11,3.571,105.94
2017-11-12,3.571,105.95
2017-11-13,3.571,105.96
2017-11-14,3.571,105.97
2017-11-15,3.571,105.98
2017-11-16,3.571,105.99
2017-11-17,3.571,106.0
2017-11-18,3.571,106.01
2017-11-19,3.571,106.02
2017-11-20,3.571,106.03
2017-11-21,3.571,106.04
2017-11-22,3.571,106.05
2017-11-23,3.571,106.06
2017-11-24,3.571,106.09
2017-11-25,3.571,106.1
2017-11-26,3.571,106.11
2017-11-27,3.571,106.12
2017-11-28,3.571,106.13
2017-11-29,3.571,106.14
2017-11-30,3.571,106.15
2017-12-01,2.569,106.16
2017-12-02,2.569,106.21
2017-12-03,2.569,106.21
2017-12-04,2.569,106.17
2017-12-05,2.569,106.18
2017-12-06,2.569,106.19
2017-12-07,2.569,106.2
2017-12-08,2.569,106.21
2017-12-09,2.569,106.22
2017-12-10,2.569,106.23
2017-12-11,2.569,106.24
2017-12-12,2.569,106.25
2017-12-13,2.569,106.26
2017-12-14,2.569,106.27
2017-12-15,2.569,106.28
2017-12-16,2.569,106.29
2017-12-17,2.569,106.3
2017-12-18,2.569,106.31
2017-12-19,2.569,106.32
2017-12-20,2.569,106.33
2017-12-21,2.569,106.34
2017-12-22,2.569,106.35
2017-12-23,2.569,106.36
2017-12-24,2.569,106.37
2017-12-25,2.569,106.38
2017-12-26,2.569,106.39
2017-12-27,2.569,106.4
2017-12-28,2.569,106.41
2017-12-29,2.569,106.42
2017-12-30,2.569,106.43
2017-12-31,2.569,106.44
2018-01-01,1.315,106.45
2018-01-02,1.315,106.46
2018-01-03,1.315,106.47
2018-01-04,1.315,106.48
2018-01-05,1.315,106.49
2018-01-06,1.315,106.5
2018-01-07,1.315,106.51
2018-01-08,1.315,106.52
2018-01-09,1.315,106.53
2018-01-10,1.315,106.54
2018-01-11,1.315,106.55
2018-01-12,1.315,106.56
2018-01-13,1.315,106.59
2018-01-14,1.315,106.6
2018-01-15,1.315,106.61
2018-01-16,1.315,106.62
2018-01-17,1.315,106.63
2018-01-18,1.315,106.64
2018-01-19,1.315,106.65
2018-01-20,1.315,106.66
2018-01-21,1.315,106.67
2018-01-22,1.315,106.68
2018-01-23,1.315,106.49
2018-01-24,1.315,106.55
2018-01-25,1.315,106.69
2018-01-26,1.315,106.7
2018-01-27,1.315,106.71
2018-01-28,1.315,106.72
2018-01-29,1.315,106.73
2018-01-30,1.315,106.74
2018-01-31,1.315,106.75
2018-02-01,2.927,106.76
2018-02-02,2.927,106.77
2018-02-03,2.927,106.78
2018-02-04,2.927,106.79
2018-02-05,2.927,106.8
2018-02-06,2.927,106.81
2018-02-07,2.927,106.82
2018-02-08,2.927,106.83
2018-02-09,2.927,106.84
2018-02-10,2.927,106.85
2018-02-11,2.927,106.86
2018-02-12,2.927,106.87
2018-02-13,2.927,106.88
2018-02-14,2.927,106.89
2018-02-15,2.927,106.9
2018-02-16,2.927,106.91
2018-02-17,2.927,106.92
2018-02-18,2.927,106.93
2018-02-19,2.927,106.94
2018-02-20,2.927,106.95
2018-02-21,2.927,106.96
2018-02-22,2.927,106.97
2018-02-23,2.927,106.98
2018-02-24,2.927,106.99
2018-02-25,2.927,107.0
2018-02-26,2.927,107.01
2018-02-27,2.927,107.02
2018-02-28,2.927,107.03
2018-03-01,4.3180000000000005,107.04
2018-03-02,4.3180000000000005,107.05
2018-03-03,4.3180000000000005,107.06
2018-03-04,4.3180000000000005,107.09
2018-03-05,4.3180000000000005,107.1
2018-03-06,4.3180000000000005,107.11
2018-03-07,4.3180000000000005,107.12
2018-03-08,4.3180000000000005,107.13
2018-03-09,4.3180000000000005,107.14
2018-03-10,4.3180000000000005,107.15
2018-03-11,4.3180000000000005,107.16
2018-03-12,4.3180000000000005,107.17
2018-03-13,4.3180000000000005,107.18
2018-03-14,4.3180000000000005,107.19
2018-03-15,4.3180000000000005,107.2
2018-03-16,4.3180000000000005,107.14
2018-03-17,4.3180000000000005,107.17
2018-03-18,4.3180000000000005,107.21
2018-03-19,4.3180000000000005,107.22
2018-03-20,4.3180000000000005,107.23
2018-03-21,4.3180000000000005,107.24
2018-03-22,4.3180000000000005,107.25
2018-03-23,4.3180000000000005,107.26
2018-03-24,4.3180000000000005,107.27
2018-03-25,4.3180000000000005,107.28
2018-03-26,4.3180000000000005,107.29
2018-03-27,4.3180000000000005,107.3
2018-03-28,4.3180000000000005,107.31
2018-03-29,4.3180000000000005,107.32
2018-03-30,4.3180000000000005,107.33
2018-03-31,4.3180000000000005,107.34
2018-04-01,1.797,107.35
2018-04-02,1.797,107.36
2018-04-03,1.797,107.37
2018-04-04,1.797,107.38
2018-04-05,1.797,107.39
2018-04-06,1.797,107.4
2018-04-07,1.797,107.41
2018-04-08,1.797,107.42
2018-04-09,1.797,107.43
2018-04-10,1.797,107.44
2018-04-11,1.797,107.45
2018-04-12,1.797,107.46
2018-04-13,1.797,107.47
2018-04-14,1.797,107.48
2018-04-15,1.797,107.49
2018-04-16,1.797,107.5
2018-04-17,1.797,107.51
2018-04-18,1.797,107.52
2018-04-19,1.797,107.53
2018-04-20,1.797,107.54
2018-04-21,1.797,107.55
2018-04-22,1.797,107.56
2018-04-23,1.797,107.59
2018-04-24,1.797,107.6
2018-04-25,1.797,107.61
2018-04-26,1.797,107.62
2018-04-27,1.797,107.63
2018-04-28,1.797,107.64
2018-04-29,1.797,107.65
2018-04-30,1.797,107.66
2018-05-01,3.803,107.67
2018-05-02,3.803,107.68
2018-05-03,3.803,107.69
2018-05-04,3.803,107.7
2018-05-05,3.803,107.71
2018-05-06,3.803,107.72
2018-05-07,3.803,107.75
2018-05-08,3.803,107.78
2018-05-09,3.803,107.73
2018-05-10,3.803,107.74
2018-05-11,3.803,107.75
2018-05-12,3.803,107.76
2018-05-13,3.803,107.77
2018-05-14,3.803,107.78
2018-05-15,3.803,107.79
2018-05-16,3.803,107.8
2018-05-17,3.803,107.81
2018-05-18,3.803,107.82
2018-05-19,3.803,107.83
2018-05-20,3.803,107.84
2018-05-21,3.803,107.85
2018-05-22,3.803,107.86
2018-05-23,3.803,107.87
2018-05-24,3.803,107.88
2018-05-25,3.803,107.89
2018-05-26,3.803,107.9
2018-05-27,3.803,107.91
2018-05-28,3.803,107.92
2018-05-29,3.803,107.93
2018-05-30,3.803,107.94
2018-05-31,3.803,107.95
2018-06-01,1.143,107.96
2018-06-02,1.143,107.97
2018-06-03,1.143,107.98
2018-06-04,1.143,107.99
2018-06-05,1.143,108.0
2018-06-06,1.143,108.01
2018-06-07,1.143,108.02
2018-06-08,1.143,108.03
2018-06-09,1.143,108.04
2018-06-10,1.143,108.05
2018-06-11,1.143,108.06
2018-06-12,1.143,108.09
2018-06-13,1.143,108.1
2018-06-14,1.143,108.11
2018-06-15,1.143,108.12
2018-06-16,1.143,108.13
2018-06-17,1.143,108.14
2018-06-18,1.143,108.15
2018-06-19,1.143,108.16
2018-06-20,1.143,108.17
2018-06-21,1.143,108.18
2018-06-22,1.143,108.19
2018-06-23,1.143,108.2
2018-06-24,1.143,108.21
2018-06-25,1.143,108.22
2018-06-26,1.143,108.23
2018-06-27,1.143,108.24
2018-06-28,1.143,107.96
2018-06-29,1.143,107.98
2018-06-30,1.143,108.25
2018-07-01,0.466,108.26
2018-07-02,0.466,108.27
2018-07-03,0.466,108.28
2018-07-04,0.466,108.29
2018-07-05,0.466,108.3
2018-07-06,0.466,108.31
2018-07-07,0.466,108.32
2018-07-08,0.466,108.33
2018-07-09,0.466,108.34
2018-07-10,0.466,108.35
2018-07-11,0.466,108.36
2018-07-12,0.466,108.37
2018-07-13,0.466,108.38
2018-07-14,0.466,108.39
2018-07-15,0.466,108.4
2018-07-16,0.466,108.41
2018-07-17,0.466,108.42
2018-07-18,0.466,108.43
2018-07-19,0.466,108.44
2018-07-20,0.466,108.45
2018-07-21,0.466,108.46
2018-07-22,0.466,108.47
2018-07-23,0.466,108.48
2018-07-24,0.466,108.49
2018-07-25,0.466,108.5
2018-07-26,0.466,108.51
2018-07-27,0.466,108.52
2018-07-28,0.466,108.53
2018-07-29,0.466,108.54
2018-07-30,0.466,108.55
2018-07-31,0.466,108.56
2018-08-01,3.005,108.59
2018-08-02,3.005,108.6
2018-08-03,3.005,108.61
2018-08-04,3.005,108.62
2018-08-05,3.005,108.63
2018-08-06,3.005,108.64
2018-08-07,3.005,108.65
2018-08-08,3.005,108.66
2018-08-09,3.005,108.67
2018-08-10,3.005,108.68
2018-08-11,3.005,108.69
2018-08-12,3.005,108.7
2018-08-13,3.005,108.71
2018-08-14,3.005,108.72
2018-08-15,3.005,108.73
2018-08-16,3.005,108.74
2018-08-17,3.005,108.75
2018-08-18,3.005,108.76
2018-08-19,3.005,108.59
2018-08-20,3.005,108.61
2018-08-21,3.005,108.77
2018-08-22,3.005,108.78
2018-08-23,3.005,108.79
2018-08-24,3.005,108.8
2018-08-25,3.005,108.81
2018-08-26,3.005,108.82
2018-08-27,3.005,108.83
2018-08-28,3.005,108.84
2018-08-29,3.005,108.85
2018-08-30,3.005,108.86
