,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
2019-03-24,0.0,24.895,24.607499999999998,11.875,11.45,103638.528,2.4
2019-03-29,0.0,25.915000000000003,25.7075,12.45,12.024999999999999,103051.00799999999,2.5
2019-04-03,39.6,25.6975,25.53,11.25,10.649999999999999,94075.77600000001,2.65
2019-04-08,22.0,25.717499999999998,25.529999999999998,12.45,12.174999999999999,98058.816,2.6
2019-04-13,4.0,25.67,25.5225,11.525,11.325,96545.088,2.6
2019-04-18,0.0,25.795,25.584999999999997,14.875,15.175,103202.20799999998,2.6
2019-04-23,7.6,25.619999999999997,25.4475,17.375,16.724999999999998,95664.67199999999,2.7
2019-04-28,4.6,25.5775,25.427500000000002,12.125,11.575,93721.53600000001,2.7
2019-05-03,22.6,25.535000000000004,25.362500000000004,12.5,12.024999999999999,95416.704,2.7
2019-05-08,0.4,26.0275,25.61,15.400000000000002,14.5,100024.41600000001,2.7
2019-05-13,5.800000000000001,25.945,25.66,12.3,11.600000000000001,92729.66399999999,3.125
2019-05-18,26.0,25.3075,25.26,14.600000000000001,14.35,76907.23199999999,2.975
2019-05-23,31.4,25.410000000000004,25.265,18.3,17.725,86167.584,2.9
2019-05-28,8.8,25.3425,25.185000000000002,16.675,15.999999999999998,85462.56,3.3749999999999996
2019-06-02,5.8,25.385,25.1925,21.45,19.925,97129.152,2.9000000000000004
2019-06-07,0.0,25.5525,25.3075,25.7,24.674999999999997,107394.33600000001,2.7
2019-06-12,0.0,25.697499999999998,25.432500000000005,26.2,25.375,113529.59999999999,2.6
2019-06-17,0.8,25.6025,25.3675,25.625,24.55,104683.968,2.525
2019-06-22,2.0,25.652500000000003,25.4275,25.999999999999996,25.3,100733.76000000001,2.5
2019-06-27,0.0,25.935000000000002,25.6075,28.525,27.875000000000004,27076.032000000007,2.4
2019-07-02,0.0,26.490000000000002,25.9025,29.25,28.1,0.0,2.375
2019-07-07,7.2,26.5625,26.0075,26.575000000000003,25.775000000000002,107141.18400000001,2.3249999999999997
2019-07-12,26.4,26.1525,25.792500000000004,22.575,22.375,45512.928,2.375
2019-07-17,0.0,26.377499999999998,25.884999999999998,25.275,24.625000000000004,113804.352,2.3
2019-07-22,0.0,26.6525,26.1175,29.3,28.675,118793.088,2.2
2019-07-27,60.2,26.314999999999998,25.9775,24.725,23.875,91154.59199999999,2.4250000000000003
2019-08-01,0.0,26.455,26.025,25.799999999999997,24.924999999999997,0.0,2.3
2019-08-06,0.0,26.884999999999998,26.2525,27.625,26.7,110088.288,2.1750000000000003
2019-08-11,0.0,27.0475,26.3925,28.575,27.4,95297.472,2.1
2019-08-16,0.0,26.6175,26.27,25.925,24.55,56179.008,2.1
2019-08-21,29.0,26.8325,26.375,24.950000000000003,24.7,80008.992,2.175
2019-08-26,1.2000000000000002,26.545,26.2125,25.200000000000003,24.575000000000003,108020.736,2.3249999999999997
2019-08-31,0.4,26.555,26.1825,23.15,22.099999999999998,111157.92,2.4
2019-09-05,10.2,26.595,26.215,21.200000000000003,20.475,111833.568,2.3
2019-09-10,0.0,27.04,26.455,21.375,20.775,111357.504,2.3
2019-09-15,0.2,27.1,26.490000000000002,23.1,22.475,104046.33600000001,2.2
2019-09-20,30.8,27.1925,26.57,18.35,17.775,106307.42400000001,2.275
2019-09-25,0.4,27.205,26.5975,20.25,19.65,106592.544,2.3249999999999997
2019-09-30,33.4,27.18,26.572499999999998,18.675,18.4,102420.288,2.275
2019-10-05,0.0,27.2425,26.6325,16.975,16.0,103667.90400000001,2.3249999999999997
2019-10-10,0.0,27.412499999999998,26.7975,18.375,17.8,112178.304,2.3
2019-10-15,0.6,27.3975,26.775,16.225,15.725,108349.05600000001,2.3
2019-10-20,0.0,27.4525,26.82,17.95,17.625,105166.07999999999,2.3
2019-10-25,1.2,27.325000000000003,26.795,16.475,16.125,101671.20000000001,2.3
2019-10-30,16.799999999999997,27.237499999999997,26.7575,16.175,15.174999999999999,99965.66399999999,2.3249999999999997
2019-11-04,29.0,27.1225,26.692500000000003,14.575,14.075000000000001,97474.75200000001,2.8000000000000003
2019-11-09,19.799999999999997,26.987499999999997,26.65,10.95,11.325,112778.784,2.6999999999999997
2019-11-14,54.0,26.792499999999997,26.5,11.774999999999999,11.8,104267.52,3.05
2019-11-19,2.4,26.8375,26.557499999999997,10.5,10.3,108105.40800000001,2.7749999999999995
2019-11-24,10.2,26.79,26.4775,12.325,12.250000000000002,111224.44799999999,2.675
2019-11-29,15.6,26.8125,26.5225,9.049999999999999,10.524999999999999,113065.632,2.7
2019-12-04,2.4,26.6325,26.3675,7.375,7.7250000000000005,98769.88799999999,2.7749999999999995
2019-12-09,2.0,26.43,26.154999999999998,7.05,6.825,96354.144,2.65
2019-12-14,0.2,26.4475,26.144999999999996,8.975,8.875,98803.584,2.825
2019-12-19,33.8,26.2175,25.89,11.0,11.025,93659.32800000001,3.075
2019-12-24,0.0,26.02,25.8575,5.175000000000001,5.525,86471.712,2.95
2019-12-29,0.0,26.099999999999998,25.8375,2.3,3.7749999999999995,95372.64,2.6750000000000003
2020-01-03,0.2,25.924999999999997,25.685000000000002,5.1,5.1,93033.792,2.6
2020-01-08,0.0,26.057499999999997,25.68,3.8750000000000004,4.05,104094.72,2.5
2020-01-13,0.0,25.9475,25.61,3.525,3.7499999999999996,106627.968,2.5
2020-01-18,6.0,25.845,25.535,7.4,7.35,117236.15999999999,2.475
2020-01-23,8.8,25.75,25.465000000000003,5.775,6.075,117938.592,2.45
2020-01-28,0.2,25.7325,25.375,10.8,10.549999999999999,117017.568,2.475
2020-02-02,2.0,25.66,25.362499999999997,10.775,10.6,117409.824,2.4
2020-02-07,0.0,25.580000000000002,25.357499999999998,6.125,5.9,113197.82400000001,2.425
2020-02-12,8.4,25.557499999999997,25.275,9.375,9.225,113393.952,2.45
2020-02-17,0.0,25.392500000000002,25.182499999999997,8.75,8.375,108483.84,2.4
2020-02-22,0.0,25.445,25.18,9.9,9.625,113458.752,2.4
2020-02-27,17.6,25.457499999999996,25.160000000000004,9.025,8.7,114434.208,2.475
2020-03-03,40.0,25.33,25.0175,8.475,8.45,113603.90400000001,3.1
2020-03-08,0.0,25.395,25.107499999999998,9.35,8.825,114737.472,2.8
2020-03-13,0.0,25.220000000000002,25.0125,10.925,10.700000000000001,108204.768,2.625
2020-03-18,0.0,25.157500000000002,24.944999999999997,12.5,12.3,106780.896,2.55
2020-03-23,3.5999999999999996,24.79,24.755,4.7,4.175,96004.224,2.5
2020-03-28,0.4,28.1425,27.622500000000002,10.875,10.474999999999998,103038.04800000001,2.7749999999999995
2020-04-02,0.0,25.112499999999997,24.775,10.375,10.05,108227.232,2.575
2020-04-07,0.0,25.2175,24.86,13.549999999999999,13.375,108874.368,2.5
2020-04-12,0.0,25.2225,24.8825,14.125,13.3,104912.92800000001,2.475
2020-04-17,16.8,25.270000000000003,24.88,16.425,15.875,88496.064,2.425
2020-04-22,2.0,24.9825,24.7,14.85,14.3,90174.81599999999,2.4250000000000003
2020-04-27,21.599999999999998,25.035000000000004,24.735000000000003,16.35,15.875,92471.32800000001,2.625
2020-05-02,0.6,25.06,24.722499999999997,17.7,17.3,95313.888,2.55
2020-05-07,0.0,25.06,24.75,18.425,17.7,96778.36799999999,2.475
2020-05-12,0.6,24.9975,24.685,20.85,20.3,90024.48000000001,2.4250000000000003
2020-05-17,21.4,24.897499999999997,24.642500000000002,20.025,19.849999999999998,86498.496,2.4499999999999997
2020-05-22,0.0,25.055,24.7575,20.925,20.15,106327.296,2.45
2020-05-27,22.2,25.045,24.752499999999998,15.924999999999999,15.299999999999999,102542.976,2.425
2020-06-01,4.4,24.990000000000002,24.6775,19.175,18.799999999999997,103804.416,2.4
2020-06-06,21.8,24.972500000000004,24.652500000000003,19.275,18.8,98582.4,2.6750000000000003
2020-06-11,14.0,25.1725,24.7675,18.725,18.275,108622.08000000002,2.7249999999999996
2020-06-16,2.6,25.1375,24.74,21.075,20.55,107918.784,2.75
2020-06-21,0.6,25.4475,24.875,22.5,22.0,113191.776,2.55
2020-06-26,0.0,25.765,25.137500000000003,26.424999999999997,25.3,123987.456,2.4250000000000003
